game_id,date,season,status,datetime,period,postseason,postponed,home_team,away_team,home_score,away_score,home_q1,away_q1,home_q2,away_q2,home_q3,away_q3,home_q4,away_q4,home_ot1,away_ot1,home_ot2,away_ot2,home_ot3,away_ot3
1038224,2024-01-25,2023,Final,2024-01-26T03:00:00.000Z,4,False,False,Golden State Warriors,Sacramento Kings,133,134,32,40,40,35,29,29,32,30,,,,,,
1038225,2024-01-25,2023,Final,2024-01-26T03:30:00.000Z,4,False,False,Los Angeles Lakers,Chicago Bulls,141,132,31,32,42,25,39,36,29,39,,,,,,
1038226,2024-01-26,2023,Final,2024-01-27T00:00:00.000Z,4,False,False,Atlanta Hawks,Dallas Mavericks,143,148,31,27,35,39,36,42,41,40,,,,,,
1038227,2024-01-26,2023,Final,2024-01-27T00:00:00.000Z,4,False,False,Charlotte Hornets,Houston Rockets,104,138,28,30,25,25,25,44,26,39,,,,,,
1038228,2024-01-26,2023,Final,2024-01-27T00:00:00.000Z,4,False,False,Indiana Pacers,Phoenix Suns,133,131,31,40,39,40,35,34,28,17,,,,,,
1038229,2024-01-26,2023,Final,2024-01-27T00:30:00.000Z,4,False,False,Toronto Raptors,LA Clippers,107,127,20,29,32,37,29,29,26,32,,,,,,
1038230,2024-01-26,2023,Final,2024-01-27T01:00:00.000Z,4,False,False,Memphis Grizzlies,Orlando Magic,107,106,31,31,37,28,22,25,17,22,,,,,,
1038231,2024-01-26,2023,Final,2024-01-27T01:00:00.000Z,4,False,False,Milwaukee Bucks,Cleveland Cavaliers,100,112,28,30,29,24,20,26,23,32,,,,,,
1038232,2024-01-26,2023,Final,2024-01-27T01:00:00.000Z,4,False,False,New Orleans Pelicans,Oklahoma City Thunder,83,107,24,22,17,28,23,27,19,30,,,,,,
1038233,2024-01-26,2023,Final,2024-01-27T02:30:00.000Z,4,False,False,San Antonio Spurs,Portland Trail Blazers,116,100,26,33,36,24,26,21,28,22,,,,,,
1038234,2024-01-27,2023,Final,2024-01-27T17:00:00.000Z,4,False,False,Detroit Pistons,Washington Wizards,104,118,33,36,30,25,22,26,19,31,,,,,,
1038235,2024-01-27,2023,Final,2024-01-27T20:00:00.000Z,4,False,False,New York Knicks,Miami Heat,125,109,27,30,34,21,28,35,36,23,,,,,,
1038236,2024-01-27,2023,Final,2024-01-27T22:30:00.000Z,4,False,False,Denver Nuggets,Philadelphia 76ers,111,105,31,27,33,35,22,26,25,17,,,,,,
1038237,2024-01-27,2023,Final,2024-01-27T23:00:00.000Z,4,False,False,Brooklyn Nets,Houston Rockets,106,104,35,15,25,25,28,30,18,34,,,,,,
1038238,2024-01-27,2023,Final,2024-01-28T00:00:00.000Z,4,False,False,Boston Celtics,LA Clippers,96,115,21,26,18,29,21,36,36,24,,,,,,
1038239,2024-01-27,2023,Final,2024-01-28T00:00:00.000Z,4,False,False,Charlotte Hornets,Utah Jazz,122,134,24,47,23,35,41,23,34,29,,,,,,
1038240,2024-01-27,2023,Final,2024-01-28T01:00:00.000Z,4,False,False,Milwaukee Bucks,New Orleans Pelicans,141,117,36,32,39,31,37,24,29,30,,,,,,
1038241,2024-01-27,2023,Final,2024-01-28T01:30:00.000Z,4,False,False,San Antonio Spurs,Minnesota Timberwolves,113,112,23,36,29,28,28,26,33,22,,,,,,
1038242,2024-01-27,2023,Final,2024-01-28T01:30:00.000Z,6,False,False,Golden State Warriors,Los Angeles Lakers,144,145,30,33,33,35,36,23,19,27,12,12,14,15,,
1038243,2024-01-27,2023,Final,2024-01-28T02:00:00.000Z,4,False,False,Dallas Mavericks,Sacramento Kings,115,120,25,29,24,34,26,31,40,26,,,,,,
1038244,2024-01-28,2023,Final,2024-01-28T20:30:00.000Z,4,False,False,Indiana Pacers,Memphis Grizzlies,116,110,23,27,28,26,41,29,24,28,,,,,,
1038245,2024-01-28,2023,Final,2024-01-28T23:00:00.000Z,4,False,False,Atlanta Hawks,Toronto Raptors,126,125,34,26,23,35,40,34,29,30,,,,,,
1038246,2024-01-28,2023,Final,2024-01-28T19:00:00.000Z,4,False,False,Detroit Pistons,Oklahoma City Thunder,120,104,24,31,46,30,30,25,20,18,,,,,,
1038247,2024-01-28,2023,Final,2024-01-28T23:00:00.000Z,4,False,False,Orlando Magic,Phoenix Suns,113,98,26,37,25,19,31,29,31,13,,,,,,
1038248,2024-01-28,2023,Final,2024-01-29T02:00:00.000Z,4,False,False,Portland Trail Blazers,Chicago Bulls,96,104,23,26,19,27,33,23,21,28,,,,,,
1038249,2024-01-29,2023,Final,2024-01-30T00:00:00.000Z,4,False,False,Charlotte Hornets,New York Knicks,92,113,25,26,18,20,24,44,25,23,,,,,,
1038250,2024-01-29,2023,Final,2024-01-30T00:00:00.000Z,4,False,False,Cleveland Cavaliers,LA Clippers,118,108,28,25,28,27,32,29,30,27,,,,,,
1038251,2024-01-29,2023,Final,2024-01-30T00:30:00.000Z,4,False,False,Boston Celtics,New Orleans Pelicans,118,112,25,36,25,24,31,27,37,25,,,,,,
1038252,2024-01-29,2023,Final,2024-01-30T00:30:00.000Z,4,False,False,Brooklyn Nets,Utah Jazz,147,114,43,28,28,29,33,30,43,27,,,,,,
1038253,2024-01-29,2023,Final,2024-01-30T00:30:00.000Z,4,False,False,Miami Heat,Phoenix Suns,105,118,25,33,24,29,25,38,31,18,,,,,,
1038254,2024-01-29,2023,Final,2024-01-30T01:00:00.000Z,4,False,False,Houston Rockets,Los Angeles Lakers,135,119,42,31,36,29,30,24,27,35,,,,,,
1038255,2024-01-29,2023,Final,2024-01-30T01:00:00.000Z,4,False,False,Memphis Grizzlies,Sacramento Kings,94,103,33,18,17,29,21,28,23,28,,,,,,
1038256,2024-01-29,2023,Final,2024-01-30T01:00:00.000Z,4,False,False,Oklahoma City Thunder,Minnesota Timberwolves,101,107,28,29,19,20,30,24,24,34,,,,,,
1038257,2024-01-29,2023,Final,2024-01-30T01:00:00.000Z,4,False,False,San Antonio Spurs,Washington Wizards,113,118,35,25,23,29,35,33,20,31,,,,,,
1038258,2024-01-29,2023,Final,2024-01-30T01:30:00.000Z,4,False,False,Dallas Mavericks,Orlando Magic,131,129,26,35,35,42,35,12,35,40,,,,,,
1038259,2024-01-29,2023,Final,2024-01-30T02:00:00.000Z,4,False,False,Denver Nuggets,Milwaukee Bucks,113,107,25,26,31,30,26,19,31,32,,,,,,
1038260,2024-01-29,2023,Final,2024-01-30T03:00:00.000Z,4,False,False,Portland Trail Blazers,Philadelphia 76ers,130,104,20,28,38,27,36,22,36,27,,,,,,
1038261,2024-01-30,2023,Final,2024-01-31T00:30:00.000Z,4,False,False,Atlanta Hawks,Los Angeles Lakers,138,122,36,29,31,27,36,32,35,34,,,,,,
1038262,2024-01-30,2023,Final,2024-01-31T00:30:00.000Z,4,False,False,Boston Celtics,Indiana Pacers,129,124,36,26,45,40,25,37,23,21,,,,,,
1038263,2024-01-30,2023,Final,2024-01-31T00:30:00.000Z,4,False,False,New York Knicks,Utah Jazz,118,103,29,22,28,27,36,24,25,30,,,,,,
1038264,2024-01-30,2023,Final,2024-01-31T01:00:00.000Z,4,False,False,Chicago Bulls,Toronto Raptors,107,118,31,27,32,26,26,37,18,28,,,,,,
1038265,2024-01-30,2023,Final,2024-01-31T03:00:00.000Z,4,False,False,Golden State Warriors,Philadelphia 76ers,119,107,23,28,29,22,34,27,33,30,,,,,,
1038266,2024-01-31,2023,Final,2024-02-01T00:00:00.000Z,4,False,False,Charlotte Hornets,Chicago Bulls,110,117,27,28,32,29,27,29,24,31,,,,,,
1038267,2024-01-31,2023,Final,2024-02-01T00:00:00.000Z,4,False,False,Cleveland Cavaliers,Detroit Pistons,128,121,30,23,34,34,32,34,32,30,,,,,,
1038268,2024-01-31,2023,Final,2024-02-01T00:00:00.000Z,4,False,False,Washington Wizards,LA Clippers,109,125,35,37,25,29,19,40,30,19,,,,,,
1038269,2024-01-31,2023,Final,2024-02-01T01:30:00.000Z,4,False,False,Brooklyn Nets,Phoenix Suns,120,136,30,30,31,34,26,42,33,30,,,,,,
1038270,2024-01-31,2023,Final,2024-02-01T00:30:00.000Z,4,False,False,Miami Heat,Sacramento Kings,115,106,28,22,31,33,31,29,25,22,,,,,,
1038271,2024-01-31,2023,Final,2024-02-01T01:00:00.000Z,4,False,False,Houston Rockets,New Orleans Pelicans,99,110,25,33,29,28,25,23,20,26,,,,,,
1038272,2024-01-31,2023,Final,2024-02-01T01:00:00.000Z,4,False,False,Minnesota Timberwolves,Dallas Mavericks,121,87,24,21,28,27,31,22,38,17,,,,,,
1038273,2024-01-31,2023,Final,2024-02-01T01:00:00.000Z,4,False,False,San Antonio Spurs,Orlando Magic,98,108,30,27,21,30,21,34,26,17,,,,,,
1038274,2024-01-31,2023,Final,2024-02-01T01:00:00.000Z,4,False,False,Oklahoma City Thunder,Denver Nuggets,105,100,19,28,28,23,26,21,32,28,,,,,,
1038275,2024-01-31,2023,Final,2024-02-01T03:00:00.000Z,4,False,False,Portland Trail Blazers,Milwaukee Bucks,119,116,37,38,30,27,29,26,23,25,,,,,,
1038276,2024-02-01,2023,Final,2024-02-02T00:30:00.000Z,4,False,False,Boston Celtics,Los Angeles Lakers,105,114,25,28,21,32,32,28,27,26,,,,,,
1038277,2024-02-01,2023,Final,2024-02-02T00:30:00.000Z,4,False,False,New York Knicks,Indiana Pacers,109,105,26,36,25,22,28,26,30,21,,,,,,
1038278,2024-02-01,2023,Final,2024-02-02T03:00:00.000Z,4,False,False,Utah Jazz,Philadelphia 76ers,124,127,32,39,29,32,32,22,31,34,,,,,,
1038279,2024-02-01,2023,Final,2024-02-02T01:00:00.000Z,4,False,False,Memphis Grizzlies,Cleveland Cavaliers,101,108,27,27,31,24,22,30,21,27,,,,,,
1038280,2024-02-02,2023,Final,2024-02-03T00:00:00.000Z,4,False,False,Detroit Pistons,LA Clippers,125,136,33,27,26,38,31,36,35,35,,,,,,
1038281,2024-02-02,2023,Final,2024-02-03T00:00:00.000Z,4,False,False,Washington Wizards,Miami Heat,102,110,33,31,26,25,15,31,28,23,,,,,,
1038282,2024-02-02,2023,Final,2024-02-03T00:30:00.000Z,4,False,False,Atlanta Hawks,Phoenix Suns,129,120,33,30,33,33,34,32,29,25,,,,,,
1038283,2024-02-02,2023,Final,2024-02-03T00:30:00.000Z,4,False,False,Indiana Pacers,Sacramento Kings,122,133,39,38,25,33,24,28,34,34,,,,,,
1038284,2024-02-02,2023,Final,2024-02-03T01:00:00.000Z,4,False,False,Houston Rockets,Toronto Raptors,135,106,37,23,29,24,36,25,33,34,,,,,,
1038285,2024-02-02,2023,Final,2024-02-03T01:00:00.000Z,4,False,False,Memphis Grizzlies,Golden State Warriors,101,121,23,24,24,33,26,28,28,36,,,,,,
1038286,2024-02-02,2023,Final,2024-02-03T01:00:00.000Z,4,False,False,Minnesota Timberwolves,Orlando Magic,106,108,38,26,21,28,29,26,18,28,,,,,,
1038287,2024-02-02,2023,Final,2024-02-03T01:00:00.000Z,4,False,False,Oklahoma City Thunder,Charlotte Hornets,126,106,39,19,34,23,32,30,21,34,,,,,,
1038288,2024-02-02,2023,Final,2024-02-03T01:00:00.000Z,4,False,False,San Antonio Spurs,New Orleans Pelicans,113,114,33,24,32,34,23,30,25,26,,,,,,
1038289,2024-02-02,2023,Final,2024-02-03T02:00:00.000Z,4,False,False,Denver Nuggets,Portland Trail Blazers,120,108,33,20,26,35,33,29,28,24,,,,,,
1038290,2024-02-03,2023,Final,2024-02-03T23:00:00.000Z,4,False,False,Philadelphia 76ers,Brooklyn Nets,121,136,22,38,29,29,31,38,39,31,,,,,,
1038291,2024-02-03,2023,Final,2024-02-04T00:30:00.000Z,5,False,False,Atlanta Hawks,Golden State Warriors,141,134,28,33,36,31,25,25,34,34,18,11,,,,
1038292,2024-02-03,2023,Final,2024-02-04T01:00:00.000Z,4,False,False,Chicago Bulls,Sacramento Kings,115,123,25,32,27,39,29,20,34,32,,,,,,
1038293,2024-02-03,2023,Final,2024-02-04T01:30:00.000Z,4,False,False,New York Knicks,Los Angeles Lakers,105,113,25,27,34,32,27,21,19,33,,,,,,
1038294,2024-02-03,2023,Final,2024-02-04T01:30:00.000Z,4,False,False,Dallas Mavericks,Milwaukee Bucks,117,129,44,20,21,40,27,33,25,36,,,,,,
1038295,2024-02-03,2023,Final,2024-02-04T01:30:00.000Z,4,False,False,San Antonio Spurs,Cleveland Cavaliers,101,117,25,30,20,37,26,25,30,25,,,,,,
1038296,2024-02-04,2023,Final,2024-02-04T20:00:00.000Z,4,False,False,Detroit Pistons,Orlando Magic,99,111,29,24,18,26,28,28,24,33,,,,,,
1038297,2024-02-04,2023,Final,2024-02-04T20:30:00.000Z,4,False,False,Washington Wizards,Phoenix Suns,112,140,28,42,30,37,28,37,26,24,,,,,,
1038298,2024-02-04,2023,Final,2024-02-04T23:00:00.000Z,4,False,False,Boston Celtics,Memphis Grizzlies,131,91,29,20,41,30,29,26,32,15,,,,,,
1038299,2024-02-04,2023,Final,2024-02-04T23:00:00.000Z,4,False,False,Charlotte Hornets,Indiana Pacers,99,115,13,26,31,29,32,36,23,24,,,,,,
1038300,2024-02-04,2023,Final,2024-02-04T23:00:00.000Z,4,False,False,Miami Heat,LA Clippers,95,103,22,19,21,24,24,26,28,34,,,,,,
1038301,2024-02-04,2023,Final,2024-02-05T00:00:00.000Z,4,False,False,Minnesota Timberwolves,Houston Rockets,111,90,31,23,17,21,32,20,31,26,,,,,,
1038302,2024-02-04,2023,Final,2024-02-05T00:00:00.000Z,6,False,False,Oklahoma City Thunder,Toronto Raptors,135,127,23,33,24,30,34,24,29,23,8,8,17,9,,
1038303,2024-02-04,2023,Final,2024-02-05T01:00:00.000Z,4,False,False,Utah Jazz,Milwaukee Bucks,123,108,32,26,21,37,30,32,40,13,,,,,,
1038304,2024-02-04,2023,Final,2024-02-05T01:30:00.000Z,4,False,False,Denver Nuggets,Portland Trail Blazers,112,103,25,37,35,26,26,21,26,19,,,,,,
1038305,2024-02-05,2023,Final,2024-02-06T00:00:00.000Z,4,False,False,Charlotte Hornets,Los Angeles Lakers,118,124,29,37,29,37,28,26,32,24,,,,,,
1038306,2024-02-05,2023,Final,2024-02-06T00:00:00.000Z,4,False,False,Cleveland Cavaliers,Sacramento Kings,136,110,39,34,35,25,32,33,30,18,,,,,,
1038307,2024-02-05,2023,Final,2024-02-06T00:00:00.000Z,4,False,False,Philadelphia 76ers,Dallas Mavericks,102,118,33,26,24,27,17,24,28,41,,,,,,
1038308,2024-02-05,2023,Final,2024-02-06T00:30:00.000Z,4,False,False,Atlanta Hawks,LA Clippers,144,149,28,37,38,29,35,36,43,47,,,,,,
1038309,2024-02-05,2023,Final,2024-02-06T00:30:00.000Z,4,False,False,Brooklyn Nets,Golden State Warriors,98,109,23,20,26,23,21,32,28,34,,,,,,
1038310,2024-02-05,2023,Final,2024-02-06T01:00:00.000Z,4,False,False,New Orleans Pelicans,Toronto Raptors,138,100,36,19,31,31,38,21,33,29,,,,,,
1038311,2024-02-06,2023,Final,2024-02-07T00:00:00.000Z,4,False,False,Indiana Pacers,Houston Rockets,132,129,41,39,27,36,38,24,26,30,,,,,,
1038312,2024-02-06,2023,Final,2024-02-07T00:30:00.000Z,4,False,False,Brooklyn Nets,Dallas Mavericks,107,119,24,31,23,34,30,30,30,24,,,,,,
1038313,2024-02-06,2023,Final,2024-02-07T00:30:00.000Z,4,False,False,Miami Heat,Orlando Magic,121,95,26,19,30,30,40,26,25,20,,,,,,
1038314,2024-02-06,2023,Final,2024-02-07T00:30:00.000Z,4,False,False,New York Knicks,Memphis Grizzlies,123,113,33,24,37,22,27,28,26,39,,,,,,
1038315,2024-02-06,2023,Final,2024-02-07T01:00:00.000Z,5,False,False,Chicago Bulls,Minnesota Timberwolves,129,123,22,33,25,36,36,23,32,23,14,8,,,,
1038316,2024-02-06,2023,Final,2024-02-07T02:00:00.000Z,4,False,False,Utah Jazz,Oklahoma City Thunder,124,117,28,33,33,35,35,24,28,25,,,,,,
1038317,2024-02-06,2023,Final,2024-02-07T03:00:00.000Z,4,False,False,Phoenix Suns,Milwaukee Bucks,114,106,22,23,26,26,31,24,35,33,,,,,,
1038318,2024-02-07,2023,Final,2024-02-08T00:00:00.000Z,4,False,False,Charlotte Hornets,Toronto Raptors,117,123,36,27,24,27,37,37,20,32,,,,,,
1038319,2024-02-07,2023,Final,2024-02-08T00:30:00.000Z,4,False,False,Philadelphia 76ers,Golden State Warriors,104,127,22,15,23,33,23,43,36,36,,,,,,
1038320,2024-02-07,2023,Final,2024-02-08T00:00:00.000Z,4,False,False,Washington Wizards,Cleveland Cavaliers,106,114,27,27,30,30,22,23,27,34,,,,,,
1038321,2024-02-07,2023,Final,2024-02-08T00:30:00.000Z,4,False,False,Boston Celtics,Atlanta Hawks,125,117,35,37,36,30,24,23,30,27,,,,,,
1038322,2024-02-07,2023,Final,2024-02-08T00:30:00.000Z,4,False,False,Miami Heat,San Antonio Spurs,116,104,32,31,21,20,25,26,38,27,,,,,,
1038323,2024-02-07,2023,Final,2024-02-08T03:00:00.000Z,4,False,False,LA Clippers,New Orleans Pelicans,106,117,19,36,28,19,22,24,37,38,,,,,,
1038324,2024-02-07,2023,Final,2024-02-08T03:00:00.000Z,4,False,False,Sacramento Kings,Detroit Pistons,120,133,36,31,27,39,36,27,21,36,,,,,,
1038325,2024-02-08,2023,Final,2024-02-09T00:00:00.000Z,4,False,False,Indiana Pacers,Golden State Warriors,109,131,34,45,24,25,18,25,33,36,,,,,,
1038326,2024-02-08,2023,Final,2024-02-09T00:00:00.000Z,4,False,False,Orlando Magic,San Antonio Spurs,127,111,23,20,38,24,37,41,29,26,,,,,,
1038327,2024-02-08,2023,Final,2024-02-09T00:30:00.000Z,4,False,False,Brooklyn Nets,Cleveland Cavaliers,95,118,21,32,30,27,18,31,26,28,,,,,,
1038328,2024-02-08,2023,Final,2024-02-09T00:30:00.000Z,4,False,False,New York Knicks,Dallas Mavericks,108,122,22,28,26,31,23,28,37,35,,,,,,
1038329,2024-02-08,2023,Final,2024-02-09T01:00:00.000Z,4,False,False,Memphis Grizzlies,Chicago Bulls,110,118,31,27,25,25,25,28,29,38,,,,,,
1038330,2024-02-08,2023,Final,2024-02-09T01:00:00.000Z,4,False,False,Milwaukee Bucks,Minnesota Timberwolves,105,129,26,30,27,33,22,39,30,27,,,,,,
1038331,2024-02-08,2023,Final,2024-02-09T02:00:00.000Z,4,False,False,Phoenix Suns,Utah Jazz,129,115,40,28,35,38,34,24,20,25,,,,,,
1038332,2024-02-08,2023,Final,2024-02-09T03:00:00.000Z,4,False,False,Los Angeles Lakers,Denver Nuggets,106,114,23,29,26,30,30,24,27,31,,,,,,
1038333,2024-02-08,2023,Final,2024-02-09T03:00:00.000Z,5,False,False,Portland Trail Blazers,Detroit Pistons,122,128,30,25,41,31,26,28,23,36,2,8,,,,
1038334,2024-02-09,2023,Final,2024-02-10T00:00:00.000Z,4,False,False,Philadelphia 76ers,Atlanta Hawks,121,127,26,37,30,36,30,30,35,24,,,,,,
1038335,2024-02-09,2023,Final,2024-02-10T00:30:00.000Z,4,False,False,Boston Celtics,Washington Wizards,133,129,31,35,33,36,36,16,33,42,,,,,,
1038336,2024-02-09,2023,Final,2024-02-10T00:30:00.000Z,4,False,False,Toronto Raptors,Houston Rockets,107,104,34,20,27,29,27,22,19,33,,,,,,
1038337,2024-02-09,2023,Final,2024-02-10T01:00:00.000Z,4,False,False,Milwaukee Bucks,Charlotte Hornets,120,84,31,17,35,21,33,25,21,21,,,,,,
1038338,2024-02-09,2023,Final,2024-02-10T03:00:00.000Z,4,False,False,Sacramento Kings,Denver Nuggets,135,106,32,35,35,22,39,29,29,20,,,,,,
1038339,2024-02-09,2023,Final,2024-02-10T03:30:00.000Z,4,False,False,Los Angeles Lakers,New Orleans Pelicans,139,122,36,39,51,35,28,28,24,20,,,,,,
1038340,2024-02-10,2023,Final,2024-02-10T20:00:00.000Z,4,False,False,Dallas Mavericks,Oklahoma City Thunder,146,111,47,30,24,32,39,27,36,22,,,,,,
1038341,2024-02-10,2023,Final,2024-02-10T20:30:00.000Z,4,False,False,LA Clippers,Detroit Pistons,112,106,31,30,18,28,27,23,36,25,,,,,,
1038342,2024-02-10,2023,Final,2024-02-10T23:00:00.000Z,4,False,False,Brooklyn Nets,San Antonio Spurs,123,103,33,30,27,18,33,27,30,28,,,,,,
1038343,2024-02-10,2023,Final,2024-02-11T00:00:00.000Z,4,False,False,Charlotte Hornets,Memphis Grizzlies,115,106,25,28,33,21,27,27,30,30,,,,,,
1038344,2024-02-10,2023,Final,2024-02-11T00:00:00.000Z,5,False,False,Orlando Magic,Chicago Bulls,114,108,26,24,26,26,28,36,21,15,13,7,,,,
1038345,2024-02-10,2023,Final,2024-02-11T00:00:00.000Z,4,False,False,Washington Wizards,Philadelphia 76ers,113,119,26,33,30,26,24,31,33,29,,,,,,
1038346,2024-02-10,2023,Final,2024-02-11T00:30:00.000Z,4,False,False,Atlanta Hawks,Houston Rockets,122,113,19,31,38,18,38,35,27,29,,,,,,
1038347,2024-02-10,2023,Final,2024-02-11T00:30:00.000Z,4,False,False,New York Knicks,Indiana Pacers,111,125,27,26,31,35,24,30,29,34,,,,,,
1038348,2024-02-10,2023,Final,2024-02-11T00:30:00.000Z,4,False,False,Toronto Raptors,Cleveland Cavaliers,95,119,24,30,23,37,26,28,22,24,,,,,,
1038349,2024-02-10,2023,Final,2024-02-11T01:30:00.000Z,4,False,False,Golden State Warriors,Phoenix Suns,113,112,33,28,26,30,25,24,29,30,,,,,,
1038350,2024-02-10,2023,Final,2024-02-11T03:00:00.000Z,4,False,False,Portland Trail Blazers,New Orleans Pelicans,84,93,24,29,16,18,23,17,21,29,,,,,,
1038351,2024-02-11,2023,Final,2024-02-11T19:00:00.000Z,4,False,False,Miami Heat,Boston Celtics,106,110,22,26,28,33,29,27,27,24,,,,,,
1038352,2024-02-11,2023,Final,2024-02-11T20:00:00.000Z,4,False,False,Oklahoma City Thunder,Sacramento Kings,127,113,29,27,38,30,33,26,27,30,,,,,,
1038353,2024-02-12,2023,Final,2024-02-13T00:00:00.000Z,4,False,False,Charlotte Hornets,Indiana Pacers,111,102,25,24,23,25,33,31,30,22,,,,,,
1038354,2024-02-12,2023,Final,2024-02-13T00:00:00.000Z,4,False,False,Cleveland Cavaliers,Philadelphia 76ers,121,123,33,34,29,32,30,25,29,32,,,,,,
1038355,2024-02-12,2023,Final,2024-02-13T00:30:00.000Z,4,False,False,Atlanta Hawks,Chicago Bulls,126,136,33,26,26,34,33,37,34,39,,,,,,
1038356,2024-02-12,2023,Final,2024-02-13T00:30:00.000Z,4,False,False,Toronto Raptors,San Antonio Spurs,99,122,28,34,22,33,25,36,24,19,,,,,,
1038357,2024-02-12,2023,Final,2024-02-13T01:00:00.000Z,4,False,False,Houston Rockets,New York Knicks,105,103,29,22,28,21,17,28,31,32,,,,,,
1038358,2024-02-12,2023,Final,2024-02-13T01:00:00.000Z,4,False,False,Memphis Grizzlies,New Orleans Pelicans,87,96,26,31,21,30,26,25,14,10,,,,,,
1038359,2024-02-12,2023,Final,2024-02-13T01:00:00.000Z,4,False,False,Milwaukee Bucks,Denver Nuggets,112,95,28,23,32,21,31,19,21,32,,,,,,
1038360,2024-02-12,2023,Final,2024-02-13T01:30:00.000Z,4,False,False,Dallas Mavericks,Washington Wizards,112,104,26,22,25,36,27,30,34,16,,,,,,
1038361,2024-02-12,2023,Final,2024-02-13T02:00:00.000Z,4,False,False,Utah Jazz,Golden State Warriors,107,129,26,34,29,29,25,30,27,36,,,,,,
1038362,2024-02-12,2023,Final,2024-02-13T03:30:00.000Z,4,False,False,LA Clippers,Minnesota Timberwolves,100,121,24,28,29,21,19,40,28,32,,,,,,
1038363,2024-02-13,2023,Final,2024-02-14T00:30:00.000Z,4,False,False,Brooklyn Nets,Boston Celtics,110,118,30,36,27,36,25,26,28,20,,,,,,
1038364,2024-02-13,2023,Final,2024-02-14T00:30:00.000Z,4,False,False,Orlando Magic,Oklahoma City Thunder,113,127,32,31,20,29,30,32,31,35,,,,,,
1038365,2024-02-13,2023,Final,2024-02-14T01:00:00.000Z,4,False,False,Milwaukee Bucks,Miami Heat,97,123,28,40,24,29,24,29,21,25,,,,,,
1038366,2024-02-13,2023,Final,2024-02-14T03:00:00.000Z,4,False,False,Phoenix Suns,Sacramento Kings,130,125,38,39,26,28,30,25,36,33,,,,,,
1038367,2024-02-13,2023,Final,2024-02-14T03:00:00.000Z,4,False,False,Portland Trail Blazers,Minnesota Timberwolves,109,121,25,37,26,22,32,25,26,37,,,,,,
1038368,2024-02-13,2023,Final,2024-02-14T03:30:00.000Z,4,False,False,Los Angeles Lakers,Detroit Pistons,125,111,34,24,37,24,28,31,26,32,,,,,,
1038369,2024-02-14,2023,Final,2024-02-15T00:00:00.000Z,4,False,False,Charlotte Hornets,Atlanta Hawks,122,99,29,31,32,24,35,25,26,19,,,,,,
1038370,2024-02-14,2023,Final,2024-02-15T00:00:00.000Z,4,False,False,Orlando Magic,New York Knicks,118,100,27,36,38,19,24,22,29,23,,,,,,
1038371,2024-02-14,2023,Final,2024-02-15T00:00:00.000Z,4,False,False,Philadelphia 76ers,Miami Heat,104,109,33,33,29,27,20,23,22,26,,,,,,
1038372,2024-02-14,2023,Final,2024-02-15T00:30:00.000Z,4,False,False,Boston Celtics,Brooklyn Nets,136,86,30,15,38,17,33,23,35,31,,,,,,
1038373,2024-02-14,2023,Final,2024-02-15T00:30:00.000Z,4,False,False,Cleveland Cavaliers,Chicago Bulls,108,105,25,32,18,17,28,27,37,29,,,,,,
1038374,2024-02-14,2023,Final,2024-02-15T00:30:00.000Z,4,False,False,Toronto Raptors,Indiana Pacers,125,127,35,31,36,34,32,36,22,26,,,,,,
1038375,2024-02-14,2023,Final,2024-02-15T01:00:00.000Z,4,False,False,Memphis Grizzlies,Houston Rockets,121,113,36,21,22,28,26,32,37,32,,,,,,
1038376,2024-02-14,2023,Final,2024-02-15T01:00:00.000Z,4,False,False,New Orleans Pelicans,Washington Wizards,133,126,31,26,37,34,31,38,34,28,,,,,,
1038377,2024-02-14,2023,Final,2024-02-15T01:30:00.000Z,4,False,False,Dallas Mavericks,San Antonio Spurs,116,93,25,32,31,19,32,14,28,28,,,,,,
1038378,2024-02-14,2023,Final,2024-02-15T02:00:00.000Z,4,False,False,Denver Nuggets,Sacramento Kings,98,102,27,16,26,25,21,30,24,31,,,,,,
1038379,2024-02-14,2023,Final,2024-02-15T02:00:00.000Z,4,False,False,Phoenix Suns,Detroit Pistons,116,100,37,25,33,16,29,28,17,31,,,,,,
1038380,2024-02-14,2023,Final,2024-02-15T02:00:00.000Z,4,False,False,Utah Jazz,Los Angeles Lakers,122,138,28,34,41,36,23,38,30,30,,,,,,
1038381,2024-02-14,2023,Final,2024-02-15T03:00:00.000Z,4,False,False,Golden State Warriors,LA Clippers,125,130,30,23,29,29,38,34,28,44,,,,,,
1038168,2024-02-15,2023,Final,2024-02-16T02:00:00.000Z,4,False,False,Utah Jazz,Golden State Warriors,137,140,39,36,32,48,31,36,35,20,,,,,,
1038382,2024-02-15,2023,Final,2024-02-16T01:30:00.000Z,4,False,False,Memphis Grizzlies,Milwaukee Bucks,113,110,29,26,28,31,37,28,19,25,,,,,,
1038383,2024-02-15,2023,Final,2024-02-16T03:00:00.000Z,4,False,False,Portland Trail Blazers,Minnesota Timberwolves,91,128,14,44,37,22,25,33,15,29,,,,,,
1038384,2024-02-22,2023,Final,2024-02-23T00:00:00.000Z,4,False,False,Cleveland Cavaliers,Orlando Magic,109,116,24,29,26,25,32,32,27,30,,,,,,
1038385,2024-02-22,2023,Final,2024-02-23T00:00:00.000Z,4,False,False,Indiana Pacers,Detroit Pistons,129,115,42,25,30,18,30,45,27,27,,,,,,
